4.223255899999999841e+00	2.512038200000000221e-01	-1.274504300000000034e+00	-4.663301599999999603e+00	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
4.247789799999999616e+00	2.500000000000000000e-01	-1.250000000000000000e+00	-4.712388999999999939e+00	0.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
4.310289799999999616e+00	2.500000000000000000e-01	-1.187500000000000000e+00	-4.712388999999999939e+00	0.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
4.372789799999999616e+00	2.500000000000000000e-01	-1.125000000000000000e+00	-4.712388999999999939e+00	0.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
4.435289799999999616e+00	2.500000000000000000e-01	-1.062500000000000000e+00	-4.712388999999999939e+00	0.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
4.497789799999999616e+00	2.500000000000000000e-01	-1.000000000000000000e+00	-4.712388999999999939e+00	0.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
4.560289799999999616e+00	2.500000000000000000e-01	-9.375000000000000000e-01	-4.712388999999999939e+00	0.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
4.622789799999999616e+00	2.500000000000000000e-01	-8.750000000000000000e-01	-4.712388999999999939e+00	0.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
4.685289799999999616e+00	2.500000000000000000e-01	-8.125000000000000000e-01	-4.712388999999999939e+00	0.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
4.747789799999999616e+00	2.500000000000000000e-01	-7.500000000000000000e-01	-4.663301599999999603e+00	4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
4.772323599999999999e+00	2.487961800000000057e-01	-7.254957100000000159e-01	-4.565126799999999818e+00	4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
4.796857400000000382e+00	2.451963199999999954e-01	-7.012274200000000457e-01	-4.466952100000000314e+00	4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
4.821391300000000157e+00	2.392350799999999889e-01	-6.774288299999999818e-01	-4.368777299999999641e+00	4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
4.845925099999999652e+00	2.309698799999999885e-01	-6.543291399999999758e-01	-4.270602499999999857e+00	4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
4.870458900000000035e+00	2.204803200000000074e-01	-6.321508200000000022e-01	-4.172427700000000073e+00	4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
4.894992799999999811e+00	2.078674000000000077e-01	-6.111074399999999462e-01	-4.074252999999999680e+00	4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
4.919526600000000194e+00	1.932526099999999913e-01	-5.914016800000000407e-01	-3.976078199999999896e+00	4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
4.944060499999999969e+00	1.767767000000000088e-01	-5.732232999999999912e-01	-3.877903400000000111e+00	4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
4.968594300000000352e+00	1.585983199999999871e-01	-5.567473899999999531e-01	-3.779728700000000163e+00	4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
4.993128099999999847e+00	1.388925599999999982e-01	-5.421325999999999645e-01	-3.681553899999999935e+00	4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
5.017661999999999622e+00	1.178491799999999978e-01	-5.295196800000000481e-01	-3.583379100000000150e+00	4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
5.042195800000000006e+00	9.567085799999999751e-02	-5.190301200000000392e-01	-3.485204400000000202e+00	4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
5.066729600000000389e+00	7.257116900000000481e-02	-5.107649199999999556e-01	-3.387029599999999974e+00	4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
5.091263500000000164e+00	4.877258100000000235e-02	-5.048036799999999769e-01	-3.288854800000000189e+00	4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
5.115797299999999659e+00	2.450428500000000065e-02	-5.012038199999999666e-01	-3.190679999999999961e+00	4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
5.140331200000000322e+00	1.530808499999999908e-17	-5.000000000000000000e-01	-3.092505300000000013e+00	4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
5.164864999999999817e+00	-2.450428500000000065e-02	-5.012038199999999666e-01	-2.994330499999999784e+00	4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
